suite,case_id,backend,status,result,expected,elapsed_sec,error_type,error_message,tags,source
synthetic,entitycount-12-operatorcount-4-constraintcount-3-1d903b40ec693af4,wfomc,solved,0,0,1.494639,,,synthetic;family=entitycount-12-operatorcount-4-constraintcount-3;entitycount=12;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-12-operatorcount-4-constraintcount-3-1d903b40ec693af4,propositionalwfomc,error,,0,25.862802,GanakError,ganak exited with code 255,synthetic;family=entitycount-12-operatorcount-4-constraintcount-3;entitycount=12;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-12-operatorcount-4-constraintcount-3-1d903b40ec693af4,coso,error,,0,0.285728,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, tuple_0).",synthetic;family=entitycount-12-operatorcount-4-constraintcount-3;entitycount=12;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-12-operatorcount-4-constraintcount-3-1d903b40ec693af4,asp,unsolved,,0,0.306778,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, tuple_0).",synthetic;family=entitycount-12-operatorcount-4-constraintcount-3;entitycount=12;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-12-operatorcount-4-constraintcount-3-1d903b40ec693af4,essence,unsolved,,0,0.266511,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (partition_0, tuple_0).",synthetic;family=entitycount-12-operatorcount-4-constraintcount-3;entitycount=12;operatorcount=4;constraintcount=3;depth=3,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-098d21d70942f3f1,wfomc,solved,14,14,1.379826,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-098d21d70942f3f1,propositionalwfomc,error,,14,2.330147,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-098d21d70942f3f1,coso,solved,14,14,0.139460,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-098d21d70942f3f1,asp,solved,14,14,0.147842,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-098d21d70942f3f1,essence,solved,14,14,1.095811,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-7ad4b1641ce06da7,wfomc,solved,36,36,1.153537,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-7ad4b1641ce06da7,propositionalwfomc,error,,36,1.430103,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-7ad4b1641ce06da7,coso,solved,36,36,0.149658,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-7ad4b1641ce06da7,asp,unsolved,34,36,0.132681,WrongAnswer,"expected 36, got 34",synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-7ad4b1641ce06da7,essence,unsolved,34,36,1.167024,WrongAnswer,"expected 36, got 34",synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-a5a3a6aefe6d08e4,wfomc,solved,30,30,0.372814,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-a5a3a6aefe6d08e4,propositionalwfomc,error,,30,1.988804,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-a5a3a6aefe6d08e4,coso,error,,30,0.147693,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-a5a3a6aefe6d08e4,asp,unsolved,,30,0.118418,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-a5a3a6aefe6d08e4,essence,unsolved,,30,0.118294,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-bbf49737f1c1e12b,wfomc,solved,2002,2002,2.781434,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-bbf49737f1c1e12b,propositionalwfomc,error,,2002,1.626829,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-bbf49737f1c1e12b,coso,wrong,0,2002,0.145027,WrongAnswer,"expected 2002, got 0",synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-bbf49737f1c1e12b,asp,solved,2002,2002,0.368626,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-bbf49737f1c1e12b,essence,solved,2002,2002,3.031810,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-d22415375b4cbd29,wfomc,solved,4,4,0.445600,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-d22415375b4cbd29,propositionalwfomc,error,,4,0.562999,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-d22415375b4cbd29,coso,solved,4,4,0.194602,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-d22415375b4cbd29,asp,solved,4,4,0.142539,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-0-d22415375b4cbd29,essence,solved,4,4,1.235112,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-0;entitycount=6;operatorcount=1;constraintcount=0;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-61023f0a4782cc24,wfomc,solved,0,0,0.456590,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-61023f0a4782cc24,propositionalwfomc,error,,0,2.099062,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-61023f0a4782cc24,coso,error,,0,0.160623,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-61023f0a4782cc24,asp,unsolved,,0,0.130661,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-61023f0a4782cc24,essence,unsolved,,0,0.133788,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-6fcc7ccb5a4d6a03,wfomc,solved,16,16,1.177189,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-6fcc7ccb5a4d6a03,propositionalwfomc,error,,16,1.473028,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-6fcc7ccb5a4d6a03,coso,wrong,32,16,0.174690,WrongAnswer,"expected 16, got 32",synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-6fcc7ccb5a4d6a03,asp,unsolved,30,16,0.136229,WrongAnswer,"expected 16, got 30",synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-6fcc7ccb5a4d6a03,essence,unsolved,30,16,1.188649,WrongAnswer,"expected 16, got 30",synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-aefbdbf0a1df8620,wfomc,solved,120,120,0.571864,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-aefbdbf0a1df8620,propositionalwfomc,error,,120,4.596154,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-aefbdbf0a1df8620,coso,error,,120,0.147559,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-aefbdbf0a1df8620,asp,unsolved,,120,0.125526,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-aefbdbf0a1df8620,essence,unsolved,,120,0.124530,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-b7a233dc133c0a8c,wfomc,solved,240,240,0.412101,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-b7a233dc133c0a8c,propositionalwfomc,error,,240,1.302491,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-b7a233dc133c0a8c,coso,error,,240,0.147220,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-b7a233dc133c0a8c,asp,unsolved,,240,0.131117,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-b7a233dc133c0a8c,essence,unsolved,,240,0.128328,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-c2e6ac1d7d372886,wfomc,solved,6,6,0.994293,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-c2e6ac1d7d372886,propositionalwfomc,error,,6,3.859448,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-c2e6ac1d7d372886,coso,error,,6,0.147703,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-c2e6ac1d7d372886,asp,unsolved,,6,0.126581,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-1-c2e6ac1d7d372886,essence,unsolved,,6,0.128514,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-1;entitycount=6;operatorcount=1;constraintcount=1;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-0fd8b0e226dabf0f,wfomc,solved,24,24,27.272421,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-0fd8b0e226dabf0f,propositionalwfomc,error,,24,9.902896,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-0fd8b0e226dabf0f,coso,error,,24,0.160022,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-0fd8b0e226dabf0f,asp,unsolved,,24,0.136589,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-0fd8b0e226dabf0f,essence,unsolved,,24,0.153291,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-699b0cadc6e5bcdd,wfomc,solved,120,120,1.223025,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-699b0cadc6e5bcdd,propositionalwfomc,error,,120,7.497922,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-699b0cadc6e5bcdd,coso,error,,120,0.148630,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-699b0cadc6e5bcdd,asp,unsolved,,120,0.155233,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-699b0cadc6e5bcdd,essence,unsolved,,120,0.135634,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7e57ff6a67665b60,wfomc,solved,24,24,0.701522,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7e57ff6a67665b60,propositionalwfomc,error,,24,2.520368,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7e57ff6a67665b60,coso,solved,24,24,0.199321,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7e57ff6a67665b60,asp,solved,24,24,0.141242,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7e57ff6a67665b60,essence,solved,24,24,1.397609,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7fb97b49ac44c5e6,wfomc,solved,0,0,59.997858,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7fb97b49ac44c5e6,propositionalwfomc,error,,0,7.841922,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7fb97b49ac44c5e6,coso,error,,0,0.169901,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7fb97b49ac44c5e6,asp,unsolved,,0,0.140078,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-7fb97b49ac44c5e6,essence,unsolved,,0,0.142659,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-f218600467904c90,wfomc,solved,0,0,0.186709,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-f218600467904c90,propositionalwfomc,solved,0,0,0.180559,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-f218600467904c90,coso,solved,0,0,0.175724,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-f218600467904c90,asp,solved,0,0,0.152878,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-2-f218600467904c90,essence,solved,0,0,0.158963,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-2;entitycount=6;operatorcount=1;constraintcount=2;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-40a9594b9d68bb1a,wfomc,solved,0,0,0.619318,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-40a9594b9d68bb1a,propositionalwfomc,error,,0,0.679000,GanakError,ganak exited with code 255,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-40a9594b9d68bb1a,coso,solved,0,0,0.185498,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-40a9594b9d68bb1a,asp,solved,0,0,0.161414,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-40a9594b9d68bb1a,essence,unsolved,,0,0.425725,RuntimeError,Error:,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-4103ef963e4c3b33,wfomc,solved,0,0,0.200377,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-4103ef963e4c3b33,propositionalwfomc,solved,0,0,0.198312,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-4103ef963e4c3b33,coso,solved,0,0,0.190622,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-4103ef963e4c3b33,asp,solved,0,0,0.171196,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
synthetic,entitycount-6-operatorcount-1-constraintcount-3-4103ef963e4c3b33,essence,solved,0,0,0.166793,,,synthetic;family=entitycount-6-operatorcount-1-constraintcount-3;entitycount=6;operatorcount=1;constraintcount=3;depth=1,problems/benchmarks/synthetic/manifest.json
